Sr.No.,Accord Code,Company Name,RPTS_Year End,RPTS_Sales,RPTS_Rent Income,RPTS_Dividend Income,RPTS_Interest Income,RPTS_Forex Gain,RPTS_Discount Income,RPTS_Commission Income,RPTS_Claims Received,RPTS_Other Income,RPTS_Purchases,RPTS_Interest Expenses,RPTS_Director Remuneration,RPTS_Rent Expense,RPTS_Expenses,RPTS_Dividend Expense,RPTS_Discount Expense,RPTS_Commission Expense,RPTS_Claims Paid,RPTS_Expenses Recovered,RPTS_Profit on Sale of Assets,RPTS_Profit on Sale of Investments,RPTS_Provision Written Back,RPTS_Reimbursement Income,RPTS_Sale of Assets,RPTS_Sale of Investments,RPTS_Other Non Operating income,RPTS_Diminution on Investments,RPTS_Donations,RPTS_Forex Loss,RPTS_Loss on Sale of Assets,RPTS_Loss on Sale of Investments,RPTS_Provision for Doubtful Debts & Advances,RPTS_Purchase of Assets,RPTS_Purchase of Investments,RPTS_Provision Write offs,RPTS_Reimbursement Expense,RPTS_Other Non Operating Expenses
16632,132624,Jindal Photo Ltd.,202303,,,,,,,,,0.00,,,0.19,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16633,132624,Jindal Photo Ltd.,202203,,,,,,,,,0.00,,,0.21,,0.04,,,,,,,,,,,,,,,,,,,,,,,
16634,100227,Jindal Poly Films Ltd.,202303,109.17,,10.14,97.71,,,,,2.36,5.54,,1.90,,23.57,,,,,,,,,,,,,,,,,,,,,,,
16635,100227,Jindal Poly Films Ltd.,202203,173.67,,,33.83,,,,,5.53,24.36,,4.41,,61.28,,,,,,,,,,,,,,,,,,,,,,,
16636,246197,Jindal Poly Investment and Finance Company Ltd.,202403,,,,,,,,,,,,0.54,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16637,246197,Jindal Poly Investment and Finance Company Ltd.,202303,,,,,,,,,,,2.11,0.12,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16638,246197,Jindal Poly Investment and Finance Company Ltd.,202203,,,,,,,,,,,0.06,0.12,,0.06,,,,,,,,,,,,,,,,,,,,,,,
16639,269822,Jindal Realty (Pvt) Ltd.,202403,0.38,,,15.37,,,,,32.77,7.49,,1.66,,221.26,,,,,,,,,,,,,,,,,,,,,,,
16640,269822,Jindal Realty (Pvt) Ltd.,202303,145.60,,,,,,,,74.57,15.72,,,,85.17,,,,,,,,,,,,,,,,,,,,,,,
16641,100378,Jindal Saw Ltd.,202403,1258.52,,,146.22,,,,,12.41,4729.44,101.04,27.45,,43.20,60.39,,,,,,,,,,,,,,,,,,,,,,
16642,100378,Jindal Saw Ltd.,202303,667.22,,,165.07,,,,,6.77,4795.73,86.07,15.64,,125.06,40.27,,,,,,,,,,,,,,,,,,,,,,
16643,100378,Jindal Saw Ltd.,202203,728.86,,,174.99,,,,,4.81,3681.32,15.05,20.72,,106.15,40.27,,,,,,,,,,,,,,,,,,,,,,
16644,279682,Jindal Stainless (Hisar) Ltd. - (Amalgamated),202203,3338.62,,,108.36,,,,,3.09,2242.50,,32.78,,130.53,,,,,,,,,,,,,,,,,,,,,,,
16645,132508,Jindal Stainless Ltd.,202403,6209.27,,199.84,28.35,,,,,,2127.96,,39.26,,1992.43,,,,,,,,,,,,,,,,,,,,,,,
16646,132508,Jindal Stainless Ltd.,202303,8261.91,,,9.18,,,,,2127.05,2396.41,,30.92,,1680.85,,,,,,,,,,,,,,,,,,,,,,,
16647,132508,Jindal Stainless Ltd.,202203,8309.53,,,8.34,,,,,92.54,1603.80,105.00,11.98,,1357.69,,,,,,,,,,,,,,,,,,,,,,,
16648,224514,Jindal Stainless Steelway Ltd.,202403,379.75,,,,,,,,24.26,3303.19,,2.65,,41.45,,,,,,,,,,,,,,,,,,,,,,,
16649,224514,Jindal Stainless Steelway Ltd.,202303,302.72,,,,,,,,54.73,2863.79,,2.21,,16.96,,,,,,,,,,,,,,,,,,,,,,,
16650,224514,Jindal Stainless Steelway Ltd.,202203,279.93,,,,,,,,22.72,2673.12,,1.89,,18.95,,,,,,,,,,,,,,,,,,,,,,,
16651,132286,Jindal Steel Ltd.,202403,7569.09,,,361.78,,,,,30.65,6843.31,0.55,77.92,,129.16,,,,,,,,,,,,,,,,,,,,,,,
16652,132286,Jindal Steel Ltd.,202303,5372.35,,,118.10,,,,,14.33,9713.86,71.99,71.14,,204.39,,,,,,,,,,,,,,,,,,,,,,,
16653,132286,Jindal Steel Ltd.,202203,5525.26,,,281.00,,,,,15.18,6256.98,425.47,90.61,,190.96,,,,,,,,,,,,,,,,,,,,,,,
16654,213369,Jindal Vegetable Products Limited,202403,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
16655,213369,Jindal Vegetable Products Limited,202303,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
16656,213369,Jindal Vegetable Products Limited,202203,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
16657,131543,Jindal Worldwide Ltd.,202403,51.91,,,,,,,,,365.56,,2.20,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16658,131543,Jindal Worldwide Ltd.,202303,81.59,,,,,,,,,279.10,,4.03,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16659,131543,Jindal Worldwide Ltd.,202203,106.52,,,,,,,,,58.65,,1.36,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16660,224516,Jineshwar Writing Instruments Ltd.,202403,5.14,,,,,,,,0.01,3085.15,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16661,224516,Jineshwar Writing Instruments Ltd.,202303,5.91,,,,,,,,,6.93,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16662,224516,Jineshwar Writing Instruments Ltd.,202203,4.51,,,,,,,,,4.13,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16663,320397,Jinkushal Industries Ltd.,202403,,,,,,,,,,,,6.05,,0.76,,,,,,,,,,,,,,,,,,,,,,,
16664,320397,Jinkushal Industries Ltd.,202303,,,,0.01,,,,,,,,6.23,,0.58,,,,,,,,,,,,,,,,,,,,,,,
16665,320397,Jinkushal Industries Ltd.,202203,,,,,,,,,,1.30,,3.43,,0.37,,,,,,,,,,,,,,,,,,,,,,,
16666,318491,Jinsuri Electromet Ltd.,202403,0.25,,,,,,,,,,0.38,0.02,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16667,318491,Jinsuri Electromet Ltd.,202303,0.07,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
16668,209083,Jio Finance Ltd.,202403,0.10,,,,,,,,,,,,,5.72,,,,,,,,,,,,,,,,,,,,,,,
16669,209083,Jio Finance Ltd.,202303,,,,6.62,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,
16670,209083,Jio Finance Ltd.,202203,,,,17.76,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,
16671,229365,JIO Financial Services Ltd.,202303,,,,36.05,,,,,,,,0.20,,0.51,888.89,,,,,,,,,,,,,,,,,,,,,,
16672,229365,JIO Financial Services Ltd.,202203,,,,148.09,,,,,35.65,,,0.10,,0.61,,,,,,,,,,,,,,,,,,,,,,,
16673,292388,Jio Haptik Technologies Ltd.,202403,15.23,,,,,,,,,,,2.07,,1.96,,,,,,,,,,,,,,,,,,,,,,,
16674,292388,Jio Haptik Technologies Ltd.,202303,11.11,,,,,,,,,,,2.79,,1.58,,,,,,,,,,,,,,,,,,,,,,,
16675,292388,Jio Haptik Technologies Ltd.,202203,6.60,,,,,,,,,,,6.53,,1.33,,,,,,,,,,,,,,,,,,,,,,,
16676,224757,Jio Insurance Broking Ltd.,202403,,,,,,,,,,,,,,4.80,,,,,,,,,,,,,,,,,,,,,,,
16677,224757,Jio Insurance Broking Ltd.,202303,,,,,,,,,,,0.01,,,27.53,,,,,,,,,,,,,,,,,,,,,,,
16678,224757,Jio Insurance Broking Ltd.,202203,,,,,,,,,,,0.00,,,26.71,,,,,,,,,,,,,,,,,,,,,,,
16679,224758,Jio Payment Solutions Ltd.,202403,54.96,,,,,,,,,,,2.34,,38.16,,,,,,,,,,,,,,,,,,,,,,,
16680,224758,Jio Payment Solutions Ltd.,202303,117.65,,,,,,,,,29.76,,4.27,,10.09,,,,,,,,,,,,,,,,,,,,,,,
16681,224758,Jio Payment Solutions Ltd.,202203,35.95,,,,,,,,,,,2.18,,9.28,,,,,,,,,,,,,,,,,,,,,,,
16682,291449,Jitendra Impex Pvt Ltd.,202403,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,
16683,291449,Jitendra Impex Pvt Ltd.,202303,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
16684,291449,Jitendra Impex Pvt Ltd.,202203,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
16685,309284,Jitendra Motors Pvt Ltd.,202203,,,,,,,,,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
16686,242133,JITF ESIPL CETP (Sitarganj) Ltd.,202403,,,,,,,,,,,0.28,0.23,,0.11,,,,,,,,,,,,,,,,,,,,,,,
16687,242133,JITF ESIPL CETP (Sitarganj) Ltd.,202303,,,,,,,,,,,0.68,,,0.58,,,,,,,,,,,,,,,,,,,,,,,
16688,242133,JITF ESIPL CETP (Sitarganj) Ltd.,202203,,,,,,,,,,,-1.59,0.17,,0.21,,,,,,,,,,,,,,,,,,,,,,,
16689,254723,JITF Infralogistics Ltd.,202403,3.20,,,,,,,,,0.21,0.11,1.78,,0.00,,,,,,,,,,,,,,,,,,,,,,,
16690,254723,JITF Infralogistics Ltd.,202303,2.84,,,,,,,,0.01,0.21,0.14,1.58,,0.00,,,,,,,,,,,,,,,,,,,,,,,
16691,254723,JITF Infralogistics Ltd.,202203,3.27,,,,,,,,,0.17,0.16,1.68,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16692,245369,JITF Shipyards Ltd.,202403,4.34,,,0.49,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
16693,245369,JITF Shipyards Ltd.,202303,4.11,,,0.43,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
16694,245369,JITF Shipyards Ltd.,202203,2.21,,,0.43,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
16695,245367,JITF Urban Infrastructure Ltd.,202403,45.99,,,37.17,,,,,2.54,47.39,74.95,1.27,,3.43,,,,,,,,,,,,,,,,,,,,,,,
16696,245367,JITF Urban Infrastructure Ltd.,202303,71.09,,,47.83,,,,,2.36,72.26,104.45,1.13,,9.14,,,,,,,,,,,,,,,,,,,,,,,
16697,245367,JITF Urban Infrastructure Ltd.,202203,64.54,,,42.75,,,,,,61.75,96.28,1.13,,1.14,,,,,,,,,,,,,,,,,,,,,,,
16698,270097,Jitf Urban Waste Management (Bathinda) Ltd.,202203,,,,,,,,,,0.03,8.86,0.16,,0.13,,,,,,,,,,,,,,,,,,,,,,,
16699,254725,JITF Water Infra (Naya Raipur) Ltd.,202203,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16700,316728,Jivial Industries Ltd.,202403,,,,,,,,,,0.05,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,
16701,316728,Jivial Industries Ltd.,202303,,,,,,,,,,0.00,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
16702,316728,Jivial Industries Ltd.,202203,,,,,,,,,,0.08,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
16703,245374,Jivraj Tea Ltd.,202403,82841.65,,,,,,,,3000.00,17906260.00,,334200.00,,,,,,,,,,,,,,,,,,,,,,,,,
16704,245374,Jivraj Tea Ltd.,202303,0.40,,,,,,,,0.11,146.44,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,
16705,242101,Jiwanjyoti Traders Pvt Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16706,307453,Jiwanram Sheoduttrai Industries Ltd.,202403,,,,,,,,,,,,0.27,,0.25,,,,,,,,,,,,,,,,,,,,,,,
16707,307453,Jiwanram Sheoduttrai Industries Ltd.,202303,,,,,,,,,,,,0.12,,0.21,,,,,,,,,,,,,,,,,,,,,,,
16708,307453,Jiwanram Sheoduttrai Industries Ltd.,202203,,,,,,,,,,,,0.06,,0.27,,,,,,,,,,,,,,,,,,,,,,,
16709,213357,JJ Automotive Limited,202403,0.16,,,,,,,,1.12,0.35,1.39,0.95,,0.34,,,,,,,,,,,,,,,,,,,,,,,
16710,213357,JJ Automotive Limited,202303,0.15,,,,,,,,0.30,0.57,1.51,0.93,,0.40,,,,,,,,,,,,,,,,,,,,,,,
16711,213357,JJ Automotive Limited,202203,0.30,,,,,,,,0.25,0.34,1.20,0.83,,0.39,,,,,,,,,,,,,,,,,,,,,,,
16712,130049,JJ Exporters Ltd.,202303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16713,130049,JJ Exporters Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16714,123062,JJ Finance Corporation Ltd.,202403,,,,,,,,,,,0.41,0.15,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16715,123062,JJ Finance Corporation Ltd.,202303,,,,0.32,,,,,,,,0.12,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16716,123062,JJ Finance Corporation Ltd.,202203,,,,0.34,,,,,,,,0.10,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16717,245238,JK Agri Genetics Ltd.,202403,0.03,,,,,,,,,,,3.58,,1.31,,,,,,,,,,,,,,,,,,,,,,,
16718,245238,JK Agri Genetics Ltd.,202303,0.04,,,,,,,,0.00,0.08,,4.07,,1.79,,,,,,,,,,,,,,,,,,,,,,,
16719,245238,JK Agri Genetics Ltd.,202203,0.08,,,,,,,,,,,4.08,,0.52,,,,,,,,,,,,,,,,,,,,,,,
16720,132644,JK Cement Ltd.,202403,1.45,,,,,,,,,190.68,,63.00,,36.21,,,,,,,,,,,,,,,,,,,,,,,
16721,132644,JK Cement Ltd.,202303,25.80,,,,,,,,1.05,33.55,,45.17,,48.87,,,,,,,,,,,,,,,,,,,,,,,
16722,132644,JK Cement Ltd.,202203,29.47,,,,,,,,,33.03,0.03,41.60,,27.66,,,,,,,,,,,,,,,,,,,,,,,
16723,206893,JK Cotton Ltd.,202303,,,,1.60,,,,,0.81,,,2.23,,3.25,,,,,,,,,,,,,,,,,,,,,,,
16724,206893,JK Cotton Ltd.,202203,,,,0.05,,,,,0.80,,,2.47,,0.51,,,,,,,,,,,,,,,,,,,,,,,
16725,208331,JK Files & Engineering Ltd.,202403,7.39,,,2.18,,,,,,25.72,1.15,6.70,,27.12,,,,,,,,,,,,,,,,,,,,,,,
16726,208331,JK Files & Engineering Ltd.,202303,9.12,,,,,,,,11.07,26.76,,2.68,,11.62,,,,,,,,,,,,,,,,,,,,,,,
16727,208331,JK Files & Engineering Ltd.,202203,9.32,,13.05,0.96,,,,,,22.19,,2.78,,25.72,20.98,,,,,,,,,,,,,,,,,,,,,,
16728,208459,JK Investors (Bombay) Ltd.,202403,436.56,,5.96,,,,,,10.25,295.61,0.38,0.09,,18.23,,,,,,,,,,,,,,,,,,,,,,,
16729,208459,JK Investors (Bombay) Ltd.,202303,466.84,,10.57,,,,,,10.57,314.28,0.47,0.08,,17.75,,,,,,,,,,,,,,,,,,,,,,,
16730,208459,JK Investors (Bombay) Ltd.,202203,304.54,,4.61,,,,,,7.00,218.01,2.21,0.10,,15.16,,,,,,,,,,,,,,,,,,,,,,,
16731,100380,JK Lakshmi Cement Ltd.,202403,232.17,,,,,,,,4.76,657.58,,39.34,,19.15,,,,,,,,,,,,,,,,,,,,,,,
16732,100380,JK Lakshmi Cement Ltd.,202303,261.93,,,,,,,,6.28,571.88,,42.07,,16.73,,,,,,,,,,,,,,,,,,,,,,,
16733,100380,JK Lakshmi Cement Ltd.,202203,208.48,,,,,,,,5.54,431.90,,64.83,,11.44,,,,,,,,,,,,,,,,,,,,,,,
16734,132162,JK Paper Ltd.,202303,31.14,,,24.22,,,,,0.45,944.26,,57.11,,25.95,,,,,,,,,,,,,,,,,,,,,,,
16735,132162,JK Paper Ltd.,202203,15.43,,,34.19,,,,,0.01,601.53,,41.75,,21.68,,,,,,,,,,,,,,,,,,,,,,,
16736,251080,JK Switchgears & Kable Pvt Ltd.,202303,,,,,,,,,,,0.09,0.13,,0.68,,,,,,,,,,,,,,,,,,,,,,,
16737,251080,JK Switchgears & Kable Pvt Ltd.,202203,,,,,,,,,,,0.10,0.24,,0.13,,,,,,,,,,,,,,,,,,,,,,,
16738,237826,JK Talabot Ltd.,202403,27.24,,,,,,,,0.04,7.37,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16739,237826,JK Talabot Ltd.,202303,29.93,,,0.00,,,,,,9.07,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,
16740,237826,JK Talabot Ltd.,202203,27.99,,,0.55,,,,,,9.26,,,,0.80,14.50,,,,,,,,,,,,,,,,,,,,,,
16741,130007,JK Tyre & Industries Ltd.,202403,1203.14,,0.37,1.40,,,,,7.49,848.06,,91.68,,129.11,,,,,,,,,,,,,,,,,,,,,,,
16742,130007,JK Tyre & Industries Ltd.,202303,995.95,,,2.19,,,,,6.97,930.98,,45.60,,125.27,,,,,,,,,,,,,,,,,,,,,,,
16743,130007,JK Tyre & Industries Ltd.,202203,1038.61,,,2.94,,,,,6.92,511.68,,40.94,,102.78,,,,,,,,,,,,,,,,,,,,,,,
16744,228915,JKB Financial Services Ltd.,202203,,,,0.12,,,,,,,0.40,0.27,,0.30,,,,,,,,,,,,,,,,,,,,,,,
16745,318524,JKV Solutions Ltd.,202403,,,,0.05,,,,,,,,0.03,,0.55,,,,,,,,,,,,,,,,,,,,,,,
16746,318524,JKV Solutions Ltd.,202303,,,,0.08,,,,,,,,0.03,,0.92,,,,,,,,,,,,,,,,,,,,,,,
16747,318524,JKV Solutions Ltd.,202203,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
16748,106522,JL Morison (India) Ltd.,202303,,,0.22,,,,,,0.15,28.29,,1.32,,1.15,,,,,,,,,,,,,,,,,,,,,,,
16749,106522,JL Morison (India) Ltd.,202203,,,0.22,0.03,,,,,0.15,30.09,,1.72,,0.38,,,,,,,,,,,,,,,,,,,,,,,
16750,271285,JLA Infraville Shoppers Ltd.,202403,,,,,,,,,,,,0.06,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16751,271285,JLA Infraville Shoppers Ltd.,202303,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
16752,271285,JLA Infraville Shoppers Ltd.,202203,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
16753,231812,JLC Electromet Pvt Ltd.,202203,5.28,,,,,,,,0.08,0.62,,9.85,,25.79,,,,,,,,,,,,,,,,,,,,,,,
16754,272809,JLT Independent Consultancy Services Pvt Ltd.,202203,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16755,217743,JM Financial & Investment Consultancy Service Pvt Ltd.,202303,,,46.26,0.08,,,,,1.66,,0.61,3.70,,2.17,4.30,,,,,,,,,,,,,,,,,,,,,,
16756,217743,JM Financial & Investment Consultancy Service Pvt Ltd.,202203,,,27.45,0.01,,,,,1.66,,1.17,3.03,,4.84,0.11,,,,,,,,,,,,,,,,,,,,,,
16757,216051,JM Financial Asset Management Ltd.,202403,,,,,,,,,,,,0.43,,0.41,,,,,,,,,,,,,,,,,,,,,,,
16758,216051,JM Financial Asset Management Ltd.,202303,,,,0.14,,,,,,,,0.28,,0.18,,,,,,,,,,,,,,,,,,,,,,,
16759,216051,JM Financial Asset Management Ltd.,202203,,,,0.69,,,,,,,,0.26,,0.05,,,,,,,,,,,,,,,,,,,,,,,
16760,219705,JM Financial Asset Reconstruction Company Pvt. Ltd.,202303,127.99,,,6.99,,,,,0.02,,50.02,1.67,,20.01,,,,,,,,,,,,,,,,,,,,,,,
16761,219705,JM Financial Asset Reconstruction Company Pvt. Ltd.,202203,,,,,,,,,0.25,,67.57,3.01,,31.45,,,,,,,,,,,,,,,,,,,,,,,
16762,285504,JM Financial Capital Ltd.,202303,4.01,,,0.83,,,,,,,0.33,0.18,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16763,285504,JM Financial Capital Ltd.,202203,,,,0.08,,,,,,,0.20,0.09,,0.04,33.75,,,,,,,,,,,,,,,,,,,,,,
16764,108815,JM Financial Credit Solutions Ltd.,202403,,,0.01,10.68,,,,,0.07,,0.63,7.60,,416.37,0.40,,,,,,,,,,,,,,,,,,,,,,
16765,108815,JM Financial Credit Solutions Ltd.,202303,,,0.01,16.35,,,,,0.02,,0.22,16.67,,12.77,0.33,,,,,,,,,,,,,,,,,,,,,,
16766,108815,JM Financial Credit Solutions Ltd.,202203,,,0.01,12.43,,,,,0.33,,0.48,10.50,,10.16,0.26,,,,,,,,,,,,,,,,,,,,,,
16767,301900,JM Financial Home Loans Ltd.,202403,,,,,,,,,,,7.63,3.57,,5.50,0.16,,,,,,,,,,,,,,,,,,,,,,
16768,301900,JM Financial Home Loans Ltd.,202303,60.90,,,,,,,,,,0.01,0.10,,0.20,0.16,,,,,,,,,,,,,,,,,,,,,,
16769,301900,JM Financial Home Loans Ltd.,202203,57.10,,,,,,,,,,,,,0.06,0.16,,,,,,,,,,,,,,,,,,,,,,
16770,289387,JM Financial Institutional Securities Ltd.,202403,,,,,,,,,30.75,,0.22,8.41,,25.47,0.00,,,,,,,,,,,,,,,,,,,,,,
16771,289387,JM Financial Institutional Securities Ltd.,202303,6.26,,,,,,,,1.23,,0.27,8.39,,17.16,0.00,,,,,,,,,,,,,,,,,,,,,,
16772,289387,JM Financial Institutional Securities Ltd.,202203,24.24,,,,,,,,7.45,,,8.79,,18.08,0.00,,,,,,,,,,,,,,,,,,,,,,
16773,123405,JM Financial Ltd.,202403,,,87.18,89.25,,,,,67.95,,,14.09,,110.62,48.74,,,,,,,,,,,,,,,,,,,,,,
16774,123405,JM Financial Ltd.,202303,12.60,,140.22,66.31,,,,,1.17,,,12.15,,48.02,109.53,,,,,,,,,,,,,,,,,,,,,,
16775,123405,JM Financial Ltd.,202203,,,46.14,64.26,,,,,9.93,,,13.40,,58.73,52.59,,,,,,,,,,,,,,,,,,,,,,
16776,217730,JM Financial Products Pvt Ltd,202403,,,0.15,8.70,,,,,101.88,,19.32,7.02,,16.15,70.58,,,,,,,,,,,,,,,,,,,,,,
16777,217730,JM Financial Products Pvt Ltd,202303,4.05,,0.15,73.34,,,,,2.61,,34.08,3.21,,81.38,81.44,,,,,,,,,,,,,,,,,,,,,,
16778,217730,JM Financial Products Pvt Ltd,202203,1.02,,0.15,40.75,,,,,2.53,,4.47,9.34,,19.91,5.43,,,,,,,,,,,,,,,,,,,,,,
16779,240389,JM Financial Properties & Holdings Ltd.,202403,,,,11.16,,,,,8.15,,1.50,,,41.93,,,,,,,,,,,,,,,,,,,,,,,
16780,240389,JM Financial Properties & Holdings Ltd.,202303,39.54,,,3.31,,,,,6.63,,2.80,,,0.12,,,,,,,,,,,,,,,,,,,,,,,
16781,240389,JM Financial Properties & Holdings Ltd.,202203,46.97,,,7.66,,,,,7.18,,9.93,0.25,,0.06,,,,,,,,,,,,,,,,,,,,,,,
16782,217774,JM Financial Services Pvt Ltd,202403,,,,0.03,,,,,55.46,,44.84,1217.51,,35.64,0.45,,,,,,,,,,,,,,,,,,,,,,
16783,217774,JM Financial Services Pvt Ltd,202303,,,,0.00,,,,,39.90,,15.55,9.36,,12.30,,,,,,,,,,,,,,,,,,,,,,,
16784,217774,JM Financial Services Pvt Ltd,202203,,,33.75,,,,,,47.33,,77.84,11.23,,7.58,40.00,,,,,,,,,,,,,,,,,,,,,,
16785,233623,JM Mehta Travel & Tour Co Pvt Ltd.,202403,0.21,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
16786,233623,JM Mehta Travel & Tour Co Pvt Ltd.,202303,0.16,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
16787,233623,JM Mehta Travel & Tour Co Pvt Ltd.,202203,2.25,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
16788,122263,JMC Projects (India) Ltd. - (Amalgamated),202203,60.28,,,,,,,,4.20,,,6.31,,21.40,,,,,,,,,,,,,,,,,,,,,,,
16789,111092,JMD Ventures Ltd.,202403,,,,,,,,,,,,0.10,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16790,111092,JMD Ventures Ltd.,202303,,,,,,,,,,,,0.09,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16791,111092,JMD Ventures Ltd.,202203,1.44,,,,,,,,,,,0.10,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16792,123712,JMG Corporation Ltd.,202403,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,
16793,123712,JMG Corporation Ltd.,202303,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
16794,123712,JMG Corporation Ltd.,202203,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,
16795,231214,JMJ Finance Ltd.,202403,,,,0.46,,,,,,,0.35,0.38,,0.01,,,,,,,,,,,,,,,,,,,,,,,
16796,231214,JMJ Finance Ltd.,202303,,,,0.06,,,,,,,0.12,0.21,,0.02,,,,,,,,,,,,,,,,,,,,,,,
16797,231214,JMJ Finance Ltd.,202203,,,,0.06,,,,,,,0.01,0.18,,0.14,,,,,,,,,,,,,,,,,,,,,,,
16798,268765,JMJ Fintech Ltd.,202403,,,,,,,,,,,0.01,0.78,,0.05,,,,,,,,,,,,,,,,,,,,,,,
16799,268765,JMJ Fintech Ltd.,202303,,,,,,,,,,,,0.58,,0.03,,,,,,,,,,,,,,,,,,,,,,,
16800,268765,JMJ Fintech Ltd.,202203,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
16801,256492,Jmp Industry Pvt Ltd.,202403,2.74,,,,,,,,,,1.46,3.06,,0.12,,,,,,,,,,,,,,,,,,,,,,,
16802,256492,Jmp Industry Pvt Ltd.,202303,9.22,,,,,,,,,1.83,1.30,3.10,,0.12,,,,,,,,,,,,,,,,,,,,,,,
16803,256492,Jmp Industry Pvt Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16804,113691,JMT Auto Ltd.,202303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16805,113691,JMT Auto Ltd.,202203,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,
16806,311741,JNK India Ltd.,202403,128.64,,,0.10,,,,,0.02,0.24,0.06,26.71,,8.04,1.37,,,,,,,,,,,,,,,,,,,,,,
16807,311741,JNK India Ltd.,202303,279.49,,,0.02,,,,,1.30,15.12,0.00,26.78,,16.03,1.31,,,,,,,,,,,,,,,,,,,,,,
16808,311741,JNK India Ltd.,202203,218.89,,,,,,,,,,0.02,22.80,,3.91,,,,,,,,,,,,,,,,,,,,,,,
16809,237828,JNS Instruments Ltd.,202203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16810,212123,Jocil Ltd.,202403,0.13,,,,,,,,,9.73,,2.34,,,1.23,,,,,,,,,,,,,,,,,,,,,,
16811,212123,Jocil Ltd.,202303,0.24,,,,,,,,,4.44,0.31,2.32,,0.01,0.98,,,,,,,,,,,,,,,,,,,,,,
16812,212123,Jocil Ltd.,202203,0.62,,,,,,,,,9.01,0.00,2.08,,0.01,1.48,,,,,,,,,,,,,,,,,,,,,,
