Sr.No.,Accord Code,Company Name,FH_Year End,FH_Net Worth
45181,234329,Uttara Foods & Feeds Pvt Ltd.,202203,-153.31
45182,269538,Uttarakhand Power Corporation Ltd.,202403,-1019.97
45183,269538,Uttarakhand Power Corporation Ltd.,202303,-852.29
45184,269538,Uttarakhand Power Corporation Ltd.,202203,162.64
45185,292888,Uttaray Greenpark Pvt Ltd.,202303,3.26
45186,292888,Uttaray Greenpark Pvt Ltd.,202203,0.58
45187,294493,Uttarayan Steel Pvt Ltd.,202403,-7.61
45188,294493,Uttarayan Steel Pvt Ltd.,202303,2.56
45189,294493,Uttarayan Steel Pvt Ltd.,202203,9.54
45190,254997,UV Asset Reconstruction Company Ltd.,202303,125.54
45191,254997,UV Asset Reconstruction Company Ltd.,202203,123.25
45192,131652,UVS Hospitality and Services Ltd.,202403,0.77
45193,131652,UVS Hospitality and Services Ltd.,202303,0.73
45194,131652,UVS Hospitality and Services Ltd.,202203,0.82
45195,286743,UWC Foods Pvt Ltd.,202303,3.26
45196,286743,UWC Foods Pvt Ltd.,202203,3.04
45197,130579,UY Fincorp Ltd.,202403,318.00
45198,130579,UY Fincorp Ltd.,202303,253.00
45199,130579,UY Fincorp Ltd.,202203,245.25
45200,217111,V Arjoon Shipping Ltd.,202403,37.21
45201,217111,V Arjoon Shipping Ltd.,202303,35.96
45202,217111,V Arjoon Shipping Ltd.,202203,33.66
45203,269691,V Automat And Instruments Pvt Ltd.,202303,8.05
45204,269691,V Automat And Instruments Pvt Ltd.,202203,8.05
45205,226509,V Link Systems Pvt Ltd.,202403,13.47
45206,226509,V Link Systems Pvt Ltd.,202303,11.55
45207,226509,V Link Systems Pvt Ltd.,202203,9.18
45208,217115,V Ships India Pvt Ltd,202403,38.41
45209,217115,V Ships India Pvt Ltd,202303,34.85
45210,217115,V Ships India Pvt Ltd,202203,31.09
45211,214423,V Trans (India) Limited,202403,336.59
45212,214423,V Trans (India) Limited,202303,303.09
45213,214423,V Trans (India) Limited,202203,274.76
45214,131266,V.S.T. Tillers Tractors Ltd.,202403,923.81
45215,131266,V.S.T. Tillers Tractors Ltd.,202303,824.45
45216,131266,V.S.T. Tillers Tractors Ltd.,202203,749.54
45217,132867,V2 Retail Ltd.,202403,274.53
45218,132867,V2 Retail Ltd.,202303,244.40
45219,132867,V2 Retail Ltd.,202203,259.05
45220,306117,V2 Tech Ventures Pvt Ltd.,202403,94.46
45221,306117,V2 Tech Ventures Pvt Ltd.,202303,84.45
45222,306117,V2 Tech Ventures Pvt Ltd.,202203,73.20
45223,209532,VA Tech Wabag Ltd.,202403,1496.20
45224,209532,VA Tech Wabag Ltd.,202303,1261.50
45225,209532,VA Tech Wabag Ltd.,202203,1260.37
45226,132320,Vaarad Ventures Ltd.,202403,29.23
45227,132320,Vaarad Ventures Ltd.,202303,29.41
45228,132320,Vaarad Ventures Ltd.,202203,29.55
45229,221745,Vacmet India Ltd.,202403,1413.19
45230,221745,Vacmet India Ltd.,202303,1403.87
45231,221745,Vacmet India Ltd.,202203,1225.12
45232,239784,Vacuum Plant & Instrument Manufacturing Co Ltd.,202303,60.53
45233,239784,Vacuum Plant & Instrument Manufacturing Co Ltd.,202203,59.26
45234,225138,Vadilal Chemicals Ltd.,202403,19.95
45235,225138,Vadilal Chemicals Ltd.,202303,17.17
45236,225138,Vadilal Chemicals Ltd.,202203,14.22
45237,119451,Vadilal Dairy International Ltd.,202403,6.79
45238,119451,Vadilal Dairy International Ltd.,202303,8.64
45239,119451,Vadilal Dairy International Ltd.,202203,9.47
45240,119152,Vadilal Enterprises Ltd.,202403,18.06
45241,119152,Vadilal Enterprises Ltd.,202303,11.06
45242,119152,Vadilal Enterprises Ltd.,202203,5.29
45243,119156,Vadilal Industries Ltd.,202403,307.36
45244,119156,Vadilal Industries Ltd.,202303,213.97
45245,119156,Vadilal Industries Ltd.,202203,144.20
45246,286112,Vadivarhe Speciality Chemicals Ltd.,202403,6.49
45247,286112,Vadivarhe Speciality Chemicals Ltd.,202303,6.43
45248,286112,Vadivarhe Speciality Chemicals Ltd.,202203,5.28
45249,220385,Vadodara Bharuch Tollway Ltd.,202303,169.41
45250,220385,Vadodara Bharuch Tollway Ltd.,202203,165.35
45251,211485,VAF Aero Systems Pvt Ltd.,202403,58.03
45252,211485,VAF Aero Systems Pvt Ltd.,202303,35.99
45253,211485,VAF Aero Systems Pvt Ltd.,202203,-4.12
45254,291385,VAF Precision Engineering Pvt Ltd.,202303,2.15
45255,291385,VAF Precision Engineering Pvt Ltd.,202203,2.14
45256,131676,Vaghani Techno-Build Ltd.,202403,7.16
45257,131676,Vaghani Techno-Build Ltd.,202303,7.26
45258,131676,Vaghani Techno-Build Ltd.,202203,7.20
45259,224099,Vahni Distilleries Pvt Ltd.,202403,-3.76
45260,224099,Vahni Distilleries Pvt Ltd.,202303,-4.63
45261,224099,Vahni Distilleries Pvt Ltd.,202203,-5.86
45262,132156,Vaibhav Global Ltd.,202403,571.26
45263,132156,Vaibhav Global Ltd.,202303,596.96
45264,132156,Vaibhav Global Ltd.,202203,571.53
45265,209541,Vaibhav Paper Boards Pvt. Ltd.,202403,-2.70
45266,209541,Vaibhav Paper Boards Pvt. Ltd.,202303,-3.44
45267,209541,Vaibhav Paper Boards Pvt. Ltd.,202203,-0.11
45268,309292,Vaibhavlaxmi Exports Pvt Ltd.,202403,23.22
45269,309292,Vaibhavlaxmi Exports Pvt Ltd.,202303,19.38
45270,309292,Vaibhavlaxmi Exports Pvt Ltd.,202203,15.56
45271,209542,Vaid Elastomer Processors Ltd.,202303,11.68
45272,209542,Vaid Elastomer Processors Ltd.,202203,10.93
45273,304475,Vaidya Sane Ayurved Laboratories Ltd.,202403,41.59
45274,304475,Vaidya Sane Ayurved Laboratories Ltd.,202303,40.81
45275,304475,Vaidya Sane Ayurved Laboratories Ltd.,202203,35.88
45276,214425,Vaighai Chemical Industries Ltd.,202403,49.71
45277,214425,Vaighai Chemical Industries Ltd.,202303,44.05
45278,214425,Vaighai Chemical Industries Ltd.,202203,42.14
45279,224523,Vaikunth Chemicals Pvt Ltd.,202303,4.62
45280,224523,Vaikunth Chemicals Pvt Ltd.,202203,4.24
45281,227717,Vaishali Pharma Ltd.,202403,35.81
45282,227717,Vaishali Pharma Ltd.,202303,32.97
45283,227717,Vaishali Pharma Ltd.,202203,26.35
45284,126941,Vaishno Cement Company Ltd.,202403,-1.01
45285,126941,Vaishno Cement Company Ltd.,202303,-0.94
45286,126941,Vaishno Cement Company Ltd.,202203,-0.88
45287,270660,Vaishno Wire Pvt Ltd.,202403,43.17
45288,270660,Vaishno Wire Pvt Ltd.,202303,38.93
45289,270660,Vaishno Wire Pvt Ltd.,202203,36.02
45290,217119,Vaishya Sahakari Bank Limited,202403,18.43
45291,217119,Vaishya Sahakari Bank Limited,202303,20.52
45292,217119,Vaishya Sahakari Bank Limited,202203,19.12
45293,239788,Vakil & Sons Pvt Ltd.,202303,13.38
45294,239788,Vakil & Sons Pvt Ltd.,202203,12.87
45295,256567,Vako Seals Pvt Ltd.,202403,48.60
45296,256567,Vako Seals Pvt Ltd.,202303,43.39
45297,256567,Vako Seals Pvt Ltd.,202203,49.94
45298,292892,Vakrangee Finserve Ltd.,202403,60.44
45299,292892,Vakrangee Finserve Ltd.,202303,60.13
45300,292892,Vakrangee Finserve Ltd.,202203,59.91
45301,111431,Vakrangee Ltd.,202403,71.93
45302,111431,Vakrangee Ltd.,202303,73.48
45303,111431,Vakrangee Ltd.,202203,78.64
45304,132389,Valecha Engineering Ltd.,202403,20.28
45305,132389,Valecha Engineering Ltd.,202303,21.72
45306,132389,Valecha Engineering Ltd.,202203,39.38
45307,318526,Valencia India Ltd.,202403,9.21
45308,318526,Valencia India Ltd.,202303,1.27
45309,318526,Valencia India Ltd.,202203,0.71
45310,296503,Valencia Nutrition Ltd.,202403,-2.05
45311,296503,Valencia Nutrition Ltd.,202303,-0.67
45312,296503,Valencia Nutrition Ltd.,202203,0.60
45313,224816,Valeo Friction Materials India Ltd.,202403,139.03
45314,224816,Valeo Friction Materials India Ltd.,202303,110.28
45315,224816,Valeo Friction Materials India Ltd.,202203,109.34
45316,283237,Valeo India Pvt Ltd.,202403,640.19
45317,283237,Valeo India Pvt Ltd.,202303,664.52
45318,283237,Valeo India Pvt Ltd.,202203,697.80
45319,126775,Valiant Communications Ltd.,202403,49.01
45320,126775,Valiant Communications Ltd.,202303,29.80
45321,126775,Valiant Communications Ltd.,202203,27.94
45322,310852,Valiant Laboratories Ltd.,202403,236.88
45323,310852,Valiant Laboratories Ltd.,202303,100.49
45324,310852,Valiant Laboratories Ltd.,202203,71.46
45325,224818,Valiant Organics Ltd.,202403,664.07
45326,224818,Valiant Organics Ltd.,202303,664.97
45327,224818,Valiant Organics Ltd.,202203,602.73
45328,113397,Vallabh Steels Ltd.,202403,-20.66
45329,113397,Vallabh Steels Ltd.,202303,-18.87
45330,113397,Vallabh Steels Ltd.,202203,-8.81
45331,247568,Valley Magnesite Company Ltd.,202403,8.77
45332,247568,Valley Magnesite Company Ltd.,202303,7.62
45333,247568,Valley Magnesite Company Ltd.,202203,7.11
45334,239790,Valluvanad Hospital Complex Ltd.,202403,8.41
45335,239790,Valluvanad Hospital Complex Ltd.,202303,6.58
45336,239790,Valluvanad Hospital Complex Ltd.,202203,4.77
45337,269940,Valmont Structures Pvt Ltd.,202403,428.65
45338,269940,Valmont Structures Pvt Ltd.,202303,439.52
45339,269940,Valmont Structures Pvt Ltd.,202203,414.13
45340,219492,Valor Estate Ltd.,202403,5747.35
45341,219492,Valor Estate Ltd.,202303,2988.79
45342,219492,Valor Estate Ltd.,202203,2509.12
45343,317337,Valplast Technologies Ltd.,202403,24.22
45344,317337,Valplast Technologies Ltd.,202303,14.92
45345,317337,Valplast Technologies Ltd.,202203,13.63
45346,130459,Valson Industries Ltd.,202403,26.91
45347,130459,Valson Industries Ltd.,202303,25.87
45348,130459,Valson Industries Ltd.,202203,25.79
45349,240982,Valson Polyester Ltd.,202403,39.74
45350,240982,Valson Polyester Ltd.,202303,38.43
45351,240982,Valson Polyester Ltd.,202203,36.75
45352,249152,Value Chain Solutions (India) Pvt Ltd.,202403,8.98
45353,249152,Value Chain Solutions (India) Pvt Ltd.,202303,9.19
45354,249152,Value Chain Solutions (India) Pvt Ltd.,202203,9.04
45355,100945,Value Industries Ltd.,202403,-1682.57
45356,100945,Value Industries Ltd.,202303,-1427.72
45357,100945,Value Industries Ltd.,202203,-1195.55
45358,224824,Value Line Homestyle Pvt Ltd.,202403,7.33
45359,224824,Value Line Homestyle Pvt Ltd.,202303,5.68
45360,224824,Value Line Homestyle Pvt Ltd.,202203,4.91
45361,224825,Value Prolific Consulting Services Pvt Ltd.,202403,57.54
45362,224825,Value Prolific Consulting Services Pvt Ltd.,202303,46.18
45363,224825,Value Prolific Consulting Services Pvt Ltd.,202203,28.33
45364,229829,Valuefirst Digital Media Pvt Ltd.,202403,257.66
45365,229829,Valuefirst Digital Media Pvt Ltd.,202303,188.98
45366,229829,Valuefirst Digital Media Pvt Ltd.,202203,173.63
45367,211484,Valuelabs Services Pvt Ltd.,202403,6.79
45368,211484,Valuelabs Services Pvt Ltd.,202303,5.62
45369,211484,Valuelabs Services Pvt Ltd.,202203,4.43
45370,209545,Valvoline Cummins Ltd.,202403,304.29
45371,209545,Valvoline Cummins Ltd.,202303,282.11
45372,209545,Valvoline Cummins Ltd.,202203,287.23
45373,247570,Vama Housing Ltd.,202303,-2.86
45374,247570,Vama Housing Ltd.,202203,-2.81
45375,112175,Vama Industries Ltd.,202403,14.53
45376,112175,Vama Industries Ltd.,202303,17.61
45377,112175,Vama Industries Ltd.,202203,19.48
45378,214432,Vamani Overseas Pvt Ltd.,202403,198.18
45379,214432,Vamani Overseas Pvt Ltd.,202303,159.33
45380,214432,Vamani Overseas Pvt Ltd.,202203,127.19
45381,214433,Vamona Developers Private Limited,202403,824.54
45382,214433,Vamona Developers Private Limited,202303,689.59
45383,214433,Vamona Developers Private Limited,202203,415.78
45384,130369,Vamshi Rubber Ltd.,202403,13.69
45385,130369,Vamshi Rubber Ltd.,202303,12.90
45386,130369,Vamshi Rubber Ltd.,202203,12.71
45387,227706,Vamsi Labs Ltd.,202403,78.00
45388,227706,Vamsi Labs Ltd.,202303,70.81
45389,227706,Vamsi Labs Ltd.,202203,55.58
45390,224828,Vamso Biotec Pvt Ltd.,202403,24.96
45391,224828,Vamso Biotec Pvt Ltd.,202303,21.61
45392,224828,Vamso Biotec Pvt Ltd.,202203,20.31
45393,309293,Vanaspati Fats & Oil Pvt Ltd.,202403,11.22
45394,309293,Vanaspati Fats & Oil Pvt Ltd.,202303,12.15
45395,309293,Vanaspati Fats & Oil Pvt Ltd.,202203,11.80
45396,209548,Vanaz Engineers Ltd.,202403,283.54
45397,209548,Vanaz Engineers Ltd.,202303,231.94
45398,209548,Vanaz Engineers Ltd.,202203,200.80
45399,318468,Vandan Foods Ltd.,202403,9.47
45400,318468,Vandan Foods Ltd.,202303,2.18
45401,318468,Vandan Foods Ltd.,202203,-0.05
45402,221776,Vandana Global Ltd,202403,206.72
45403,221776,Vandana Global Ltd,202303,176.08
45404,221776,Vandana Global Ltd,202203,149.17
45405,224651,Vandana Ispat Ltd.,202403,107.40
45406,224651,Vandana Ispat Ltd.,202303,98.54
45407,224651,Vandana Ispat Ltd.,202203,109.87
45408,272759,Vani Commercials Ltd.,202403,13.41
45409,272759,Vani Commercials Ltd.,202303,13.08
45410,272759,Vani Commercials Ltd.,202203,4.23
45411,224831,Vanita Agrochem (India) Pvt Ltd.,202403,112.33
45412,224831,Vanita Agrochem (India) Pvt Ltd.,202303,101.38
45413,224831,Vanita Agrochem (India) Pvt Ltd.,202203,92.85
45414,240984,Vanitec Ltd.,202403,44.54
45415,224832,Vansh Electromechanical Devices Pvt Ltd.,202303,9.15
45416,224832,Vansh Electromechanical Devices Pvt Ltd.,202203,8.16
45417,230963,Vansh Organics Ltd.,202303,2.19
45418,230963,Vansh Organics Ltd.,202203,2.11
45419,224834,Vanshi Chemicals Pvt Ltd.,202303,3.51
45420,224834,Vanshi Chemicals Pvt Ltd.,202203,3.27
45421,248869,Vanshik Clothing Pvt Ltd.,202303,2.39
45422,248869,Vanshik Clothing Pvt Ltd.,202203,2.01
45423,269830,Vanshika Profiles Pvt Ltd.,202403,1.72
45424,269830,Vanshika Profiles Pvt Ltd.,202303,1.66
45425,269830,Vanshika Profiles Pvt Ltd.,202203,1.57
45426,286634,Vanta Bioscience Ltd.,202403,19.79
45427,286634,Vanta Bioscience Ltd.,202303,19.74
45428,286634,Vanta Bioscience Ltd.,202203,23.99
45429,280446,Vantage Knowledge Academy Ltd.,202403,14.27
45430,280446,Vantage Knowledge Academy Ltd.,202303,4.45
45431,280446,Vantage Knowledge Academy Ltd.,202203,3.44
45432,224835,Vantage Organic Foods Pvt Ltd.,202403,8.01
45433,224835,Vantage Organic Foods Pvt Ltd.,202303,8.82
45434,224835,Vantage Organic Foods Pvt Ltd.,202203,8.32
45435,240985,Vantech Chemicals Ltd.,202303,31.30
45436,240985,Vantech Chemicals Ltd.,202203,31.76
45437,102589,Vapi Enterprise Ltd.,202403,34.29
45438,102589,Vapi Enterprise Ltd.,202303,33.46
45439,102589,Vapi Enterprise Ltd.,202203,-5.03
45440,232753,Vapi Investments Ltd.,202403,1.97
45441,232753,Vapi Investments Ltd.,202303,1.93
45442,232753,Vapi Investments Ltd.,202203,0.36
45443,227832,Varahi Ltd.,202303,87.41
45444,227832,Varahi Ltd.,202203,88.42
45445,248068,Varanasi Commercial Ltd.,202303,144.00
45446,248068,Varanasi Commercial Ltd.,202203,140.36
45447,302678,Varanasi Sangam Expressway Pvt Ltd.,202403,448.65
45448,302678,Varanasi Sangam Expressway Pvt Ltd.,202303,306.69
45449,302678,Varanasi Sangam Expressway Pvt Ltd.,202203,152.65
45450,306637,Varanium Cloud Ltd.,202303,141.10
45451,306637,Varanium Cloud Ltd.,202203,15.12
45452,315082,Vardaan Biotech Ltd.,202303,20.61
45453,315082,Vardaan Biotech Ltd.,202203,9.24
45454,227713,Vardhaman Remedies Pvt. Ltd.,202303,23.63
45455,227713,Vardhaman Remedies Pvt. Ltd.,202203,19.87
45456,224842,Vardhaman Stampings Pvt Ltd.,202403,80.05
45457,224842,Vardhaman Stampings Pvt Ltd.,202303,52.15
45458,224842,Vardhaman Stampings Pvt Ltd.,202203,34.08
45459,248070,Vardhan Capital & Finance Ltd.,202403,7.74
45460,248070,Vardhan Capital & Finance Ltd.,202303,8.24
45461,248070,Vardhan Capital & Finance Ltd.,202203,7.54
45462,200029,Vardhman Acrylics Ltd.,202403,242.98
45463,200029,Vardhman Acrylics Ltd.,202303,245.35
45464,200029,Vardhman Acrylics Ltd.,202203,212.32
45465,131444,Vardhman Concrete Ltd.,202403,-9.83
45466,131444,Vardhman Concrete Ltd.,202303,-8.54
45467,131444,Vardhman Concrete Ltd.,202203,-8.13
45468,296243,Vardhman Health Specialities Pvt Ltd.,202403,-36.86
45469,296243,Vardhman Health Specialities Pvt Ltd.,202303,52.60
45470,296243,Vardhman Health Specialities Pvt Ltd.,202203,55.29
45471,100439,Vardhman Holdings Ltd.,202403,921.03
45472,100439,Vardhman Holdings Ltd.,202303,876.90
45473,100439,Vardhman Holdings Ltd.,202203,794.37
45474,113534,Vardhman Industries Ltd.,202303,85.69
45475,113534,Vardhman Industries Ltd.,202203,70.18
45476,114175,Vardhman Polytex Ltd.,202403,-369.14
45477,114175,Vardhman Polytex Ltd.,202303,-362.31
45478,114175,Vardhman Polytex Ltd.,202203,-363.56
45479,224243,Vardhman Special Steels Ltd.,202403,717.60
45480,224243,Vardhman Special Steels Ltd.,202303,640.97
45481,224243,Vardhman Special Steels Ltd.,202203,554.32
45482,239793,Vardhman Textile Components Ltd.,202403,26.70
45483,239793,Vardhman Textile Components Ltd.,202303,23.55
45484,239793,Vardhman Textile Components Ltd.,202203,21.18
45485,102986,Vardhman Textiles Ltd.,202403,8804.95
45486,102986,Vardhman Textiles Ltd.,202303,8293.31
45487,102986,Vardhman Textiles Ltd.,202203,7533.83
45488,224843,Vardhman Yarns And Threads Ltd.,202303,705.86
45489,224843,Vardhman Yarns And Threads Ltd.,202203,641.28
45490,287496,Vareli Tecnac Pvt Ltd.,202403,16.28
45491,287496,Vareli Tecnac Pvt Ltd.,202303,15.78
45492,287496,Vareli Tecnac Pvt Ltd.,202203,14.82
45493,252753,Variety ART Stones Ltd.,202303,5.47
45494,252753,Variety ART Stones Ltd.,202203,5.67
45495,245507,Variman Global Enterprises Ltd.,202403,30.30
45496,245507,Variman Global Enterprises Ltd.,202303,28.81
45497,245507,Variman Global Enterprises Ltd.,202203,19.52
45498,317398,Varindera Constructions Ltd.,202403,506.72
45499,317398,Varindera Constructions Ltd.,202303,363.02
45500,317398,Varindera Constructions Ltd.,202203,254.11
45501,225314,Variturn Electro Products Pvt Ltd.,202303,4.19
45502,225314,Variturn Electro Products Pvt Ltd.,202203,3.94
45503,295039,Varmora Granito Ltd.,202403,670.72
45504,295039,Varmora Granito Ltd.,202303,587.88
45505,295039,Varmora Granito Ltd.,202203,164.89
45506,214437,Varroc Engineering Ltd.,202403,910.46
45507,214437,Varroc Engineering Ltd.,202303,554.37
45508,214437,Varroc Engineering Ltd.,202203,1940.99
45509,225315,Varroc Polymers Pvt Ltd.,202403,649.35
45510,225315,Varroc Polymers Pvt Ltd.,202303,481.92
45511,225315,Varroc Polymers Pvt Ltd.,202203,550.66
45512,221366,Varsa Plastic Industrries Pvt Ltd,202303,67.87
45513,221366,Varsa Plastic Industrries Pvt Ltd,202203,59.91
45514,227012,Varsha Techno Ind-Equip Pvt Ltd.,202303,-1.18
45515,227012,Varsha Techno Ind-Equip Pvt Ltd.,202203,-1.80
45516,284121,Varthana Finance Pvt Ltd.,202303,348.88
45517,284121,Varthana Finance Pvt Ltd.,202203,340.41
45518,112511,Varun Mercantile Ltd.,202403,5.26
45519,112511,Varun Mercantile Ltd.,202303,5.16
45520,112511,Varun Mercantile Ltd.,202203,5.09
45521,312234,Varyaa Creations Ltd.,202403,3.61
45522,312234,Varyaa Creations Ltd.,202303,0.59
45523,312234,Varyaa Creations Ltd.,202203,-0.19
45524,225322,Vas Engineering Products Pvt Ltd.,202303,3.59
45525,225322,Vas Engineering Products Pvt Ltd.,202203,2.85
45526,131574,Vas Infrastructure Ltd.,202403,-259.02
45527,131574,Vas Infrastructure Ltd.,202303,-197.02
45528,131574,Vas Infrastructure Ltd.,202203,-150.50
45529,310589,Vasa Denticity Ltd.,202403,68.35
45530,310589,Vasa Denticity Ltd.,202303,15.83
45531,310589,Vasa Denticity Ltd.,202203,5.73
45532,288291,VASA Retail And Overseas Ltd.,202403,-17.75
45533,288291,VASA Retail And Overseas Ltd.,202303,-17.50
45534,288291,VASA Retail And Overseas Ltd.,202203,-6.34
45535,225323,Vasan Publications Pvt Ltd.,202303,15.60
45536,225323,Vasan Publications Pvt Ltd.,202203,15.80
45537,249429,Vasanth & Company Media Network Pvt Ltd.,202303,8.80
45538,249429,Vasanth & Company Media Network Pvt Ltd.,202203,8.81
45539,239389,Vasantha Tools Crafts Pvt Ltd.,202403,400.87
45540,239389,Vasantha Tools Crafts Pvt Ltd.,202303,384.16
45541,239389,Vasantha Tools Crafts Pvt Ltd.,202203,313.35
45542,293231,Vasavi Bala Resins Pvt Ltd.,202303,13.10
45543,293231,Vasavi Bala Resins Pvt Ltd.,202203,11.56
45544,281431,Vasavi Solar Power Pvt Ltd.,202303,-8.31
45545,281431,Vasavi Solar Power Pvt Ltd.,202203,-5.90
45546,212035,Vascon Engineers Ltd.,202403,952.35
45547,212035,Vascon Engineers Ltd.,202303,883.97
45548,212035,Vascon Engineers Ltd.,202203,796.37
45549,275527,Vascular Concepts Ltd.,202303,16.34
45550,275527,Vascular Concepts Ltd.,202203,20.50
